object_id,total_expenditure_value,timeperiod
18-301-00112,6447000.0,2019_06
18-316-00187,60000000.0,2019_06
18-756-00249,10000000.0,2019_06
18-301-00112,57071000.0,2019_07
18-318-00195,7000000.0,2019_07
18-317-00189,2190000.0,2019_12
18-300-00104,64957500.0,2020_02
18-301-00112,62604600.0,2020_02
18-302-00115,0.0,2020_02
18-303-00122,106336500.0,2020_02
18-304-00128,50000000.0,2020_02
18-305-00134,0.0,2020_02
18-310-00160,183130000.0,2020_02
18-310-00161,45000000.0,2020_02
18-310-00162,33147400.0,2020_02
18-313-00175,29300000.0,2020_02
18-316-00184,1500000.0,2020_02
18-316-00185,1500000.0,2020_02
18-316-00187,0.0,2020_02
18-316-00188,500000.0,2020_02
18-318-00195,10438000.0,2020_02
18-321-00210,94000.0,2020_02
18-321-00211,11008000.0,2020_02
18-321-00213,1400000.0,2020_02
18-323-00226,28590000.0,2020_02
18-325-00239,1179390.0,2020_02
18-325-00269,122000.0,2020_02
18-758-00257,1884000.0,2020_02
18-300-00104,113863000.0,2020_03
18-301-00112,7159000.0,2020_03
18-302-00116,40000000.0,2020_03
18-302-00117,128000.0,2020_03
18-303-00122,19935019.0,2020_03
18-304-00128,30000000.0,2020_03
18-305-00134,105000000.0,2020_03
18-308-00150,39286000.0,2020_03
18-309-00156,58000000.0,2020_03
18-313-00175,19000000.0,2020_03
18-316-00187,25000000.0,2020_03
18-318-00195,39000000.0,2020_03
18-321-00210,1182000.0,2020_03
18-321-00211,31284000.0,2020_03
18-323-00226,20413000.0,2020_03
18-325-00270,38000000.0,2020_03
18-326-00246,98200000.0,2020_03
18-756-00249,27000000.0,2020_03
18-757-00252,42873000.0,2020_03
18-300-00104,11787500.0,2020_05
18-304-00128,28641000.0,2020_05
18-306-00138,18000000.0,2020_05
18-310-00161,32000000.0,2020_05
18-325-00269,130000.0,2020_05
18-325-00270,950000.0,2020_05
18-326-00246,728000.0,2020_05
18-755-00279,5844000.0,2020_05
18-300-00104,48634000.0,2020_06
18-301-00112,20282200.0,2020_06
18-302-00115,4242600.0,2020_06
18-303-00122,9415000.0,2020_06
18-304-00128,28408000.0,2020_06
18-305-00131,747000.0,2020_06
18-305-00134,21559000.0,2020_06
18-306-00140,25000000.0,2020_06
18-309-00156,82000000.0,2020_06
18-310-00162,5811000.0,2020_06
18-310-00163,29000000.0,2020_06
18-313-00175,67500000.0,2020_06
18-316-00184,300000.0,2020_06
18-318-00195,2096000.0,2020_06
18-323-00226,82527100.0,2020_06
18-325-00237,38000.0,2020_06
18-325-00269,109000.0,2020_06
18-325-00270,572500.0,2020_06
18-326-00246,7658510.0,2020_06
18-755-00279,35250900.0,2020_06
18-756-00249,36226000.0,2020_06
18-757-00252,2421000.0,2020_06
18-760-00281,56000000.0,2020_06
18-300-00104,1462500.0,2020_07
18-305-00134,2781000.0,2020_07
18-306-00137,200000.0,2020_07
18-306-00138,200000.0,2020_07
18-306-00139,100000.0,2020_07
18-306-00140,400000.0,2020_07
18-308-00150,75000000.0,2020_07
18-312-00169,70000.0,2020_07
18-312-00276,10000.0,2020_07
18-323-00226,1349500.0,2020_07
18-325-00239,2336000.0,2020_07
18-325-00269,740000.0,2020_07
18-756-00249,4648000.0,2020_07
18-300-00104,3895100.0,2020_08
18-301-00112,700000.0,2020_08
18-302-00119,500000.0,2020_08
18-304-00128,8999374.0,2020_08
18-308-00150,307000.0,2020_08
18-312-00276,1000000.0,2020_08
18-316-00184,12000000.0,2020_08
18-316-00185,1764000.0,2020_08
18-316-00186,400000.0,2020_08
18-318-00195,1746000.0,2020_08
18-321-00211,4816000.0,2020_08
18-321-00213,1000000.0,2020_08
18-323-00226,150000.0,2020_08
18-756-00249,2297000.0,2020_08
18-301-00112,7255000.0,2020_09
18-310-00162,1801000.0000000002,2020_09
18-312-00169,15000000.0,2020_09
18-316-00188,10500000.0,2020_09
18-321-00211,8930000.0,2020_09
18-756-00249,0.0,2020_09
18-757-00252,65000.0,2020_09
18-760-00281,150000.0,2020_09
18-304-00128,300000.0,2020_10
18-316-00184,228900.0,2020_10
18-316-00186,25000.0,2020_10
18-316-00187,11000.0,2020_10
18-316-00188,50000.0,2020_10
18-326-00246,37700000.0,2020_10
18-756-00249,4778150.0,2020_10
18-303-00122,1028000.0,2020_11
18-304-00128,20356431.0,2020_11
18-308-00150,1800000.0,2020_11
18-310-00158,460000.0,2020_11
18-310-00160,1218000.0,2020_11
18-310-00162,685000.0,2020_11
18-310-00164,211000.0,2020_11
18-321-00211,4336000.0,2020_11
18-756-00249,31471700.0,2020_11
18-301-00112,406000.0,2020_12
18-304-00128,1504000.0,2020_12
18-312-00277,0.0,2020_12
18-316-00187,0.0,2020_12
18-758-00256,446000.0,2020_12
18-300-00104,99405300.0,2021_01
18-301-00112,0.0,2021_01
18-302-00116,110000000.0,2021_01
18-302-00118,15000000.0,2021_01
18-303-00122,2474400.0,2021_01
18-317-00189,0.0,2021_01
18-318-00195,0.0,2021_01
18-321-00210,13513000.0,2021_01
18-321-00211,1900000.0,2021_01
18-321-00215,3910000.0,2021_01
18-321-00216,731592.0,2021_01
18-756-00249,0.0,2021_01
18-758-00256,300000.0,2021_01
18-300-00104,111381700.0,2021_02
18-301-00112,12000000.0,2021_02
18-302-00115,24712371.0,2021_02
18-302-00116,14584054.0,2021_02
18-302-00117,9130199.0,2021_02
18-302-00118,83000.0,2021_02
18-302-00119,634000.0,2021_02
18-303-00122,108318754.0,2021_02
18-304-00128,25000000.0,2021_02
18-308-00150,102004000.0,2021_02
18-309-00156,103462000.0,2021_02
18-310-00160,290080600.0,2021_02
18-313-00175,111268300.0,2021_02
18-317-00189,11810000.0,2021_02
18-318-00195,10500000.0,2021_02
18-321-00273,26000000.0,2021_02
18-323-00226,98098000.0,2021_02
18-325-00238,30000000.0,2021_02
18-325-00239,2678000.0,2021_02
18-325-00269,15000000.0,2021_02
18-326-00246,44000000.0,2021_02
18-755-00279,84800000.0,2021_02
18-756-00249,31132100.0,2021_02
18-757-00252,172932000.0,2021_02
18-300-00104,12380000.0,2021_05
18-303-00122,24761532.0,2021_05
18-308-00150,41500000.0,2021_05
18-309-00156,99497000.0,2021_05
18-310-00160,317138000.0,2021_05
18-310-00163,42471000.0,2021_05
18-325-00239,400000.0,2021_05
18-325-00269,2223000.0,2021_05
18-325-00270,14672000.0,2021_05
18-755-00279,122212000.0,2021_05
18-760-00281,39900000.0,2021_05
18-300-00104,25471000.0,2021_06
18-301-00112,78293700.0,2021_06
18-302-00115,9212000.0,2021_06
18-302-00116,3842000.0,2021_06
18-303-00122,126845364.0,2021_06
18-304-00128,25224000.0,2021_06
18-305-00134,77458000.0,2021_06
18-306-00137,4466500.0,2021_06
18-306-00138,2532900.0,2021_06
18-306-00140,700000.0,2021_06
18-308-00150,74146000.0,2021_06
18-310-00158,2634000.0,2021_06
18-312-00170,7697700.0,2021_06
18-312-00171,2077500.0,2021_06
18-312-00277,45000000.0,2021_06
18-323-00226,41765700.0,2021_06
18-325-00239,18152900.0,2021_06
18-325-00270,2813500.0,2021_06
18-326-00246,35647800.0,2021_06
18-302-00115,1200000.0,2021_07
18-302-00117,537209.0,2021_07
18-303-00122,400000.0,2021_07
18-316-00187,10488000.0,2021_07
18-316-00188,577000.0,2021_07
18-317-00189,16724000.0,2021_07
18-318-00195,1499700.0,2021_07
18-326-00246,1199200.0,2021_07
18-756-00249,27330500.0,2021_07
18-757-00252,12265000.0,2021_07
18-301-00112,3400000.0,2021_08
18-301-00112,3966000.0,2021_09
18-323-00226,1955000.0,2022_03
18-300-00104,427738900.0,2022_04
18-301-00112,109400305.0,2022_04
18-302-00115,1409000.0,2022_04
18-302-00116,25000000.0,2022_04
18-302-00117,2350000.0,2022_04
18-303-00122,162781690.0,2022_04
18-305-00134,106832000.0,2022_04
18-306-00137,14000000.0,2022_04
18-306-00138,54548600.0,2022_04
18-306-00139,3154400.0,2022_04
18-308-00150,186208207.0,2022_04
18-309-00156,96500000.0,2022_04
18-310-00160,75000000.0,2022_04
18-310-00163,27608000.0,2022_04
18-312-00170,4276000.0,2022_04
18-313-00175,72400000.0,2022_04
18-316-00184,115000000.0,2022_04
18-316-00187,30000000.0,2022_04
18-317-00189,22927000.0,2022_04
18-323-00226,802000.0,2022_04
18-325-00269,4143000.0,2022_04
18-326-00246,14393400.0,2022_04
18-756-00249,67000000.0,2022_04
18-300-00104,14419000.0,2022_05
18-301-00112,16462000.0,2022_05
18-302-00115,11430000.0,2022_05
18-302-00116,673000.0,2022_05
18-302-00117,2761000.0,2022_05
18-302-00118,1724300.0,2022_05
18-302-00119,119000.0,2022_05
18-303-00122,27299194.0,2022_05
18-304-00128,13862900.0,2022_05
18-305-00134,598000.0,2022_05
18-312-00169,17000000.0,2022_05
18-312-00170,1000000.0,2022_05
18-316-00184,8000000.0,2022_05
18-325-00239,285000.0,2022_05
18-326-00246,10993000.0,2022_05
18-755-00279,2494000.0,2022_05
18-758-00257,1755000.0,2022_05
18-301-00112,300000.0,2022_06
18-312-00170,210000.0,2022_06
18-756-00249,7412000.0,2022_06
18-758-00256,150000.0,2022_06
18-301-00112,2945000.0,2022_07
18-303-00122,15000000.0,2022_07
18-301-00112,50000000.0,2022_08
18-325-00270,3200000.0,2022_08
18-308-00150,0.0,2022_09
18-325-00269,3503500.0,2022_09
18-301-00112,1475000.0,2022_10
18-308-00150,0.0,2022_10
18-310-00162,0.0,2022_10
18-317-00189,1192000.0,2022_10
18-323-00226,0.0,2022_10
18-301-00112,900000.0,2023_02
18-303-00122,18262450.0,2023_02
18-323-00226,1945000.0,2023_02
18-300-00104,62773000.0,2023_03
18-301-00112,58382000.0,2023_03
18-303-00122,76017300.0,2023_03
18-304-00128,120600000.0,2023_03
18-305-00134,84139000.0,2023_03
18-306-00137,15200000.0,2023_03
18-306-00138,8300000.0,2023_03
18-309-00156,108307000.0,2023_03
18-310-00159,39980000.0,2023_03
18-310-00161,2734000.0,2023_03
18-310-00163,2687000.0,2023_03
18-313-00175,7422000.0,2023_03
18-316-00184,18259345.0,2023_03
18-316-00185,2577000.0,2023_03
18-316-00186,4959743.0,2023_03
18-316-00187,3425365.0,2023_03
18-317-00189,3169500.0,2023_03
18-321-00209,298000.0,2023_03
18-321-00211,13392272.0,2023_03
18-322-00219,9112000.0,2023_03
18-323-00226,26239000.0,2023_03
18-325-00237,137000.0,2023_03
18-325-00238,2464000.0,2023_03
18-325-00239,33555200.0,2023_03
18-325-00269,80792600.0,2023_03
18-325-00270,2360468.0,2023_03
18-326-00246,1746000.0,2023_03
18-756-00249,127985700.0,2023_03
18-757-00252,2889500.0,2023_03
18-757-00253,222000.00000000003,2023_03
18-302-00116,322000.0,2023_06
18-304-00128,1801400.0,2023_06
18-321-00211,30688248.0,2023_06
18-325-00238,750000.0,2023_06
18-325-00269,0.0,2023_06
18-326-00246,741405.0,2023_06
18-310-00163,3121000.0,2023_07
18-305-00134,0.0,2023_08
18-322-00219,0.0,2023_08
18-308-00150,4997000.0,2023_09
18-304-00128,0.0,2023_10
18-322-00219,0.0,2023_11
18-317-00189,0.0,2023_12
18-305-00134,0.0,2024_02
18-317-00189,0.0,2024_02
18-301-00112,1470000.0,2024_06
18-310-00164,60000.0,2024_06
18-301-00112,8248353.0,2024_07
18-302-00115,190000.0,2024_07
18-303-00122,850000.0,2024_07
18-305-00134,250000.0,2024_07
18-306-00138,519300.0,2024_07
18-306-00140,2782000.0,2024_07
18-308-00150,5000000.0,2024_07
18-310-00159,60000.0,2024_07
18-310-00160,60000.0,2024_07
18-310-00162,126000.0,2024_07
18-310-00163,342000.0,2024_07
18-317-00189,0.0,2024_07
18-321-00211,200000.0,2024_07
18-323-00226,994400.0,2024_07
18-324-00234,100000.0,2024_07
18-324-00262,190500.0,2024_07
18-321-00213,0.0,2024_08
18-757-00252,67406461.0,2024_09
18-302-00119,2967000.0,2024_11
18-317-00189,0.0,2024_11
18-756-00249,0.0,2024_11
18-322-00219,352428000.0,2025_01
18-305-00134,30000000.0,2025_02
18-313-00175,192678000.0,2025_02
18-326-00246,24933000.0,2025_02
